SMILES
Br.CN1CCc2cc3OCOc3c4c5ccccc5[C@@H](O)[C@@H]1c24
Br.CN=C1SN(C(=N1)c2ccccc2)c3ccccc3
Br.COC(=O)CN1C(=N)N(CC=C)c2ccccc12
Br.COc1cc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(c2cc1OC)c34
Br.COc1ccc(Nc2nc(cs2)c3sc(NC(=O)C)nc3C)cc1
Br.COc1ccc(OC)c(c1)N2Cc3ccccc3C2=N
Br.COc1ccc(cc1)N=C2SC=C(N2CCCO)c3ccc(cc3)S(=O)(=O)N4CCOCC4
Br.COc1ccc(cc1)c2csc(CCN3N=C(C)CC3=O)n2
Br.COc1ccc(cc1)c2csc(NNC3=NCCCCC3)n2
Br.COc1ccc(cc1)c2csc(Nc3ccc(cc3)S(=O)(=O)Nc4cc(OC)nc(OC)n4)n2
Br.COc1ccc(cc1OC)C2CC(=NN2c3nc(cs3)c4ccc(F)cc4)c5cccs5
Br.COc1ccc2CC3C4CCCCC4(CCN3C)c2c1
Br.COc1cccc(c1)C(=O)CSc2nccn2C
Br.COc1ccccc1N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2
Br.COc1ccccc1N2Cc3ccccc3C2
Br.COc1ccccc1Nc2nc(cs2)c3cccc(c3)N4C(=O)c5ccccc5C4=O
Br.C\N=C\1/SN(C(=N1)c2ccccc2)c3ccccc3
Br.Cc1c(nc2nc(c3ccccc3)c(nn12)c4ccccc4)c5ccc(O)cc5
Br.Cc1cc(C)cc(OCC(=O)NN2Cc3ccccc3C2=N)c1
Br.Cc1cc2[nH]c3ccccc3c2c(C)n1
Br.Cc1ccc(C)c(c1)C(=O)CN2C3=NCCCN3c4ccccc24
Br.Cc1ccc(Nc2nc(cs2)c3c(C)nc4ccccn34)cc1
Br.Cc1ccc(Nc2nc(cs2)c3ccc(cc3)S(=O)(=O)N4CCCC4)cc1C
Br.Cc1ccc(Nc2nc(cs2)c3ccc(cc3)S(=O)(=O)N4CCOCC4)cc1Cl
Br.Cc1ccc(cc1)C(=O)C(N2Cc3ccccc3C2=N)c4ccccc4
Br.Cc1ccccc1CN2C(=N)N(CC(=O)c3occc3)c4ccccc24
Br.Cc1ccccc1CN2C=CC(=NCc3ccccc3)C=C2
Br.Cc1nc(NC(=O)c2ccccc2)sc1c3csc(Nc4ccc(cc4)C(=O)O)n3
Br.Cc1nn(CCc2nc(cs2)c3occc3)c4nc(O)cc(c14)C(F)(F)F
Br.Clc1ccc(NS(=O)(=O)c2cc(ccc2N3CCOCC3)N4Cc5ccccc5C4=N)cc1
Br.Clc1ccc(cc1Cl)C(=O)CN2C(=N)N(CCN3CCCCC3)c4ccccc24
Br.Clc1ccc(cc1Cl)C(=O)CN2C(=N)N(CCN3CCOCC3)c4ccccc24
Br.Clc1ccc(cc1Cl)C(=O)CN2CCSC2=NCc3ccccc3
Br.FC(F)(F)c1cccc(c1)C2=CS\C(=C(\C#N)/c3nnc(N4CCOCC4)n3c5ccccc5)\N2CC=C
Br.Fc1ccccc1CN2C(=N)N(CCc3ccccc3)c4ccccc24
Br.N=C1C=CN(CC(=O)c2ccc(cc2)c3ccccc3)C=C1
Br.N=C1N(CC(=O)c2cccs2)c3ccccc3N1Cc4ccccc4
Br.N=C1N(CCN2CCCCC2)c3ccccc3N1CC(=O)c4cccs4
Br.NC(=N)SCc1ccc(Cl)cc1Cl
Br.NC12CC3CC(C1)CC(O)(C3)C2
Br.NC1CCc2cc(O)c(O)cc2C1
Br.NCCc1cc(O)c(O)cc1O
Br.O=C(CN1C2=NCCCN2c3ccccc13)c4ccc5OCOc5c4
Br.O=C(NN=Cc1sc(nc1c2ccccc2)N3CCOCC3)c4cccc(c4)S(=O)(=O)N5CCOCC5
Br.O=C1N(C(=O)c2ccccc12)c3cccc(c3)c4csc(Nc5ccc6OCOc6c5)n4
Br.Oc1cc2C(CN(CC=C)CCc2c(Cl)c1O)c3ccccc3
Br.Oc1cc2C(CNCCc2c(Cl)c1O)c3ccccc3
Br.Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O
Br.Oc1cc2[C@H](CN(CC=C)CCc2c(Br)c1O)c3ccccc3
Br.Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23
Br.Oc1ccc(cc1O)C2CNCc3sccc23
Br.Oc1ccc2C[C@H]3N(CC=C)CCc4cccc(c34)c2c1O
Br.[O-][N+](=O)c1ccc(cc1)C(=O)CN2C(=N)N(Cc3ccccc3)c4ccccc24
Br.[O-][N+](=O)c1ccc(cc1)C(=O)CN2C3=NCCCN3c4ccccc24
Br.[O-][N+](=O)c1cccc(c1)C(=O)CN2C(=N)N(CCN3CCCCC3)c4ccccc24
BrC1C(Br)C2CC1C3C2C(=O)N(C3=O)c4cccc(c4)C(=O)Nc5ccccc5
BrC1C(Br)C2CC1C3C2C(=O)N(CC(=O)N4CCOCC4)C3=O
BrC1CCc2c(sc3N=C4CCCCCN4C(=O)c23)C1=O
BrCCCCCC(=O)N1CCC(CC2CC(=NO2)c3cccc(Br)c3)(CC1)C(=O)NCC4CCCCC4
Br\C(=C/c1ccccc1)\C=NNC(=O)C2CC2
Br\C(=C/c1ccccc1)\C=NNc2nc(nc(n2)N3CCOCC3)N4CCOCC4
Br\C(=C/c1ccccc1)\C=N\NC(=O)c2cccnc2
Br\C(=C/c1ccccc1)\C=N\NC(=O)c2ccncc2
Br\C(=C/c1ccccc1)\C=Nn2cnnc2
Br\C(=C\c1ccccc1)\C=NNC(=O)c2cccs2
Br\C(=C\c1ccccc1)\C=NNc2nc(nc(n2)N3CCOCC3)N4CCOCC4
Br\C(=C\c1ccccc1)\C=N\NC(=O)c2occc2
Br\C=C\1/CCC(C(=O)O1)c2cccc3ccccc23
Brc1c(CSc2nc3ccccc3s2)nc4ncccn14
Brc1cc(Br)c2N=C(NC(=O)C3CCC3)SC(=O)c2c1
Brc1cc([nH]c1Br)C(=O)NC2CCN(Cc3ccccc3)CC2
Brc1cc(sc1Br)C(=O)Nc2cccnc2
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)CCC(=O)NCc4occc4
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)N4CCCCCC4
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)N4CCOCC4
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)NC4CCCCC4
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)NCCCN4CCCC4
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)NCc4occc4
Brc1cc2OCOc2cc1C=NNC(=O)C3COc4ccccc4O3
Brc1cc2[nH]cnc2c3ccccc13
Brc1ccc(Br)c(c1)S(=O)(=O)N(CCC=C)Cc2ccccc2
Brc1ccc(C=C2C(=O)NC(=S)NC2=O)s1
Brc1ccc(C=NNc2ncnc3c2cnn3Cc4ccccc4)cc1
Brc1ccc(C=Nc2ccc(Nc3ccccc3)cc2)s1
Brc1ccc(CC2SC(=NN=Cc3occc3)N(CC=C)C2=O)cc1
Brc1ccc(CC2SC(=Nc3ccccc3)N(C2=O)c4ccccc4)cc1
Brc1ccc(CN2CC[C@H]3C=CCc4cccc(C2)c34)cc1
Brc1ccc(CNc2nc3ccccc3n2CCN4CCCCC4)cc1
Brc1ccc(COC(=O)c2cccc(c2)S(=O)(=O)N3CCCC3)cc1
Brc1ccc(COc2ccc(cc2)S(=O)(=O)N3CCOCC3)cc1
Brc1ccc(COc2ccccc2C(=O)NN=Cc3cccnc3)cc1
Brc1ccc(COc2ccccc2C(=O)NN=Cc3ccncc3)cc1
Brc1ccc(COc2ccccc2C(=O)NN=Cc3occc3)cc1
Brc1ccc(CSc2ccc3nnc(c4ccccn4)n3n2)cc1
Brc1ccc(CSc2nnc(c3ccccn3)n2Cc4occc4)cc1
Brc1ccc(NC(=O)C2=CC3=C(CCCC3=O)N(C2=O)c4ccccc4)nc1
Brc1ccc(NC(=O)C2C3OC4(C=C3)C2C(=O)N(CCN5CCOCC5)C4C(=O)NC6CCCCC6)cc1
Brc1ccc(NC(=O)C2CCCN2S(=O)(=O)c3cccs3)cc1
Brc1ccc(NC(=O)CC2Sc3ncnn3C2=O)cc1
Brc1ccc(NC(=O)CN2Sc3ccccc3C2=O)cc1
Brc1ccc(NC(=O)CNC(=O)CCN2CCOCC2)c(c1)C(=O)c3ccccc3
Brc1ccc(NC(=O)CSc2ncnc3c4ccccc4sc23)cc1
Brc1ccc(NC(=O)CSc2oc(CNC(=O)c3cccs3)nn2)cc1
Brc1ccc(NC(=O)NCc2ccccn2)cc1
Brc1ccc(NC(=O)c2c3CCCc3sc2NC(=O)CN4CCCC4)cc1
Brc1ccc(NC(=O)c2nn(cc2Br)C34CC5CC(CC(C5)C3)C4)cc1
Brc1ccc(NC(=S)NC(=O)c2cncc(Br)c2)nc1
Brc1ccc(NC(=S)NC2CCN(Cc3ccccc3)CC2)cc1
Brc1ccc(NC(=S)NCCc2ccccc2)nc1
Brc1ccc(NC(=S)NNC(=O)c2ccccc2Br)cc1
Brc1ccc(NC2N(Cc3cccs3)C(=O)c4cccnc24)c(Br)c1
Brc1ccc(NCC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCC3)cc1
Brc1ccc(NN=C(N=Nc2nn[nH]n2)c3ccccc3)cc1
Brc1ccc(NN=C(Nc2ccccc2)P(=O)(N3CCOCC3)N4CCOCC4)cc1
Brc1ccc(NS(=O)(=O)N2CCOCC2)cc1
Brc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)NC3CCN(Cc4ccccc4)CC3)cc1
Brc1ccc(Nc2c3CCCc3nc4ncnn24)cc1
Brc1ccc(OCC(=O)N2CCN(CC2)S(=O)(=O)\C=C\c3ccccc3)cc1
Brc1ccc(OCC(=O)N2CCN(CC2)c3ccccc3)cc1
Brc1ccc(OCC(=O)NNC(=S)NCC=C)cc1
Brc1ccc(OCC(=O)Nc2cc(ccc2N3CCCCC3)S(=O)(=O)N4CCCCC4)cc1
Brc1ccc(OCC(=O)Nc2ccccc2)c(CNCCCN3CCOCC3)c1
Brc1ccc(OCC(=O)c2ccc3CCCCc3c2)cc1
Brc1ccc(OCCCC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3)cc1
Brc1ccc(OCCCCN2CCCCC2)cc1
Brc1ccc(OCCN2C(=O)N(Cc3ccccc3)c4ncn(C5CCCC5)c4C2=O)cc1
Brc1ccc(OCCn2c(NC(=S)Nc3ccccc3)nc4ccccc24)cc1
Brc1ccc(OC\C=C\c2ccccc2)c(C=NNC(=O)CC#N)c1
Brc1ccc(OCc2cccc3ccccc23)c(C=NNC(=O)CC#N)c1
Brc1ccc(OCc2ccccc2)c(c1)C(=O)NN=Cc3ccncc3
Brc1ccc(SC[C@H](Cc2ccccc2)N3CCN(CCc4ccccc4)CCC3=O)cc1
Brc1ccc(Sc2ccc(NC(=O)c3occc3)cc2)cc1
Brc1ccc(\C=C\2/SC(=N)NC2=O)cc1
Brc1ccc(c2nsnc12)S(=O)(=O)N3CCOCC3
Brc1ccc(cc1)C(=N)NOC(=O)N2c3ccccc3Sc4ccccc24
Brc1ccc(cc1)C(=N)NOC(=O)c2ccc3ccccc3c2
Brc1ccc(cc1)C(=N)NOC(=O)c2cccc(Br)c2
Brc1ccc(cc1)C(=O)Cc2nc3ccccc3[nH]2
Brc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)Nc3ccc4OCCOc4c3
Brc1ccc(cc1)C(=O)NCCC(=O)N(CCc2ccccc2)Cc3ccccc3
Brc1ccc(cc1)C(=O)NCCC(=O)N2CCCCCCC2
Brc1ccc(cc1)C(=O)NNC(=O)C2CN(Cc3ccccc3)C(=O)C2
Brc1ccc(cc1)C(=O)NNC2=Nc3cccc4cccc2c34
Brc1ccc(cc1)C(=O)NNc2nc(cs2)c3ccc(cc3)C#N
Brc1ccc(cc1)C(=O)Nc2ccc(cc2)C(=O)N3CCCCC3
Brc1ccc(cc1)C(=O)Nc2ccc(cc2)N3CCCC3
Brc1ccc(cc1)C(=O)Oc2ccc(Br)cc2\C=N\NC(=O)c3ccncc3
Brc1ccc(cc1)C(=O)\C(=C\c2occc2)\N3C=CC=CC3=C(C#N)C#N
Brc1ccc(cc1)C2=CC(c3ccccc3)n4nc(nc4N2)N5C(=O)CCC5=O
Brc1ccc(cc1)C2=Nc3ccccc3C(=O)O2
Brc1ccc(cc1)C2C(=O)c3ccccc3C2=O
Brc1ccc(cc1)C2C3=C(Nc4ncnn24)c5ccccc5OC3c6ccncc6
Brc1ccc(cc1)C2CN=NC23CCc4ccccc4C3=O
Brc1ccc(cc1)N2C(=O)NC(=CC2=O)N3CCc4ccccc4C3
Brc1ccc(cc1)N2C(=O)NC(=CC2=O)NCc3occc3
Brc1ccc(cc1)N2C=CN=C(SCC(=O)NCc3ccccc3)C2=O
Brc1ccc(cc1)N=Nc2ccc3ccccc3n2
Brc1ccc(cc1)S(=O)(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C5CCCC5)C2=N
Brc1ccc(cc1)S(=O)(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C5CCCCC5)C2=N
Brc1ccc(cc1)S(=O)(=O)CCC(=O)NC2CCCCCC2
Brc1ccc(cc1)S(=O)(=O)CCC(=O)Nc2ccc3OCOc3c2
Brc1ccc(cc1)S(=O)(=O)CCc2nc3ccccc3[nH]2
Brc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCCC3
Brc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCN(CC3)c4ncccn4
Brc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCCc3ccccc3
Brc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NCC=C
Brc1ccc(cc1)S(=O)(=O)N2CCCC(C2)C(=O)N3CCN(Cc4ccccc4)CC3
Brc1ccc(cc1)S(=O)(=O)N2CCCC(C2)C(=O)NCc3ccccc3
Brc1ccc(cc1)S(=O)(=O)N2CCCC(C2)C(=O)NCc3occc3
Brc1ccc(cc1)S(=O)(=O)N2CCCC2c3nc4ccccc4s3
Brc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)c4ccccc4)CC2
Brc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)COc3ccccc3
Brc1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3ccccc3
Brc1ccc(cc1)S(=O)(=O)NC(=Nc2cccc3ccccc23)c4ccccc4
Brc1ccc(cc1)S(=O)(=O)NC2=C(N3CCCCC3)C(=O)c4ccccc4C2=O
Brc1ccc(cc1)S(=O)(=O)NC2=C(NC3CCCCC3)c4ccccc4OC2=O
Brc1ccc(cc1)S(=O)(=O)NCCc2ccccc2
Brc1ccc(cc1)S(=O)(=O)NP(=O)(Oc2ccccc2)Oc3ccccc3
Brc1ccc(cc1)S(=O)(=O)c2cnc3ccccc3n2
Brc1ccc(cc1)S(=O)(=O)c2nc(oc2NCCCn3ccnc3)c4occc4
Brc1ccc(cc1)S(=O)(=O)c2nc(oc2NCCN3CCOCC3)c4ccccc4
Brc1ccc(cc1)S(=O)(=O)n2ccc3ccccc23
Brc1ccc(cc1)[C@@]2(C[C@@H]3ON=C([C@@H]3C2)c4cccc(Br)c4)S(=O)(=O)c5ccccc5
Brc1ccc(cc1)\C(=C/c2oc(cc2)N3CCOCC3)\C#N
Brc1ccc(cc1)c2cc(C(=O)N3CCC3)c4ccccc4n2
Brc1ccc(cc1)c2cc([nH]n2)C(=O)N3CCN(CC3)C(=O)c4ccccc4Br
Brc1ccc(cc1)c2cnnc(n2)N3CCCC3
Brc1ccc(cc1)c2csc(NC(=O)CCN3C=Nc4ccccc4C3=O)n2
Brc1ccc(cc1)c2csc(NC3=NCCCCC3)n2
Brc1ccc(cc1)c2csc(NNC(=O)c3occc3)n2
Brc1ccc(cc1)c2csc(n2)N3CCC(C3)c4ccccc4
Brc1ccc(cc1)c2nnc3ccc(nn23)N4CCN(CC4)c5ccccc5
Brc1ccc(cc1)c2oc(C=NNc3nc4ccccc4[nH]3)cc2
Brc1ccc(cc1)c2oc(\C=N\Nc3nc(nc(n3)N4CCOCC4)N5CCOCC5)cc2
Brc1ccc(cc1)c2oc(cc2)C(=O)NC(=S)Nc3ccc(CN4CCOCC4)cc3
Brc1ccc(cc1)c2oc(cc2)C(=O)Nc3ccc(CN4CCOCC4)cc3
Brc1ccc(cc1)c2oc(cc2)C(=O)Nc3cccc(NC(=O)c4occc4)c3
Brc1ccc(cc1S(=O)(=O)N2CCCC2)C(=O)Nc3ccc4OCOc4c3
Brc1ccc(cc1S(=O)(=O)N2CCCC2)C(=O)Nc3cccnc3
Brc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)NCC3CCCO3
Brc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)Nc3ccc4OCCOc4c3
Brc1ccc(nc1)N2C(=Nc3ccccc3C2=O)CN4C(=O)c5ccccc5C4=O
Brc1ccc(s1)C(=O)NCc2ccccn2
Brc1ccc(s1)C(=O)NNC(=S)NCCc2ccccc2
Brc1ccc(s1)C(=O)Nc2ccc3OCOc3c2
Brc1ccc(s1)C2Nc3ccccc3C(=O)N2CC=C
Brc1ccc(s1)S(=O)(=O)N2CCC(CC2)C(=O)N3CCN(CC3)C4CCCCC4
Brc1ccc(s1)S(=O)(=O)N2CCC(CC2)C(=O)NCCC3=CCCCC3
Brc1ccc(s1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3ccc4OCOc4c3
Brc1ccc(s1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3cccs3
Brc1ccc(s1)S(=O)(=O)N2CCCC(C2)C(=O)N3CCN(CC3)c4ccccc4
Brc1ccc(s1)S(=O)(=O)NCC(=O)Nc2ccc3OCCOc3c2
Brc1ccc(s1)S(=O)(=O)NCC2CCC(CC2)C(=O)NCc3cccs3
Brc1ccc(s1)S(=O)(=O)NCCC(=O)N2CCN(CC2)c3ccccc3
Brc1ccc(s1)S(=O)(=O)NCCC(=O)NC2CCCC2
Brc1ccc(s1)S(=O)(=O)[N-]c2nc3ccccc3nc2[n+]4ccc(Cc5ccccc5)cc4
Brc1ccc(s1)c2cc([nH]n2)C(=O)NN=Cc3ccncc3
Brc1ccc2N=C3CCCN3Cc2c1
Brc1ccc2NC(=O)\C(=C\3/SC(=S)N(NS(=O)(=O)c4ccccc4)C3=O)\c2c1
Brc1ccc2NC(=S)N(Cc3ccc(cc3)C(=O)NCCCN4CCCC4)C(=O)c2c1
Brc1ccc2OCCOCCOCCOCCOCCOc2c1
Brc1ccc2[nH]c(Nc3ccc(CC(=O)NCCc4cccs4)cc3)nc2c1
Brc1ccc2[nH]c(Nc3ccc(cc3)C(=O)NCC4CC4)nc2c1
Brc1ccc2[nH]c(Nc3cccc(c3)C(=O)NCc4occc4)nc2c1
Brc1ccc2[nH]c(cc2c1)C(=O)N3CCc4ccccc34
Brc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1
Brc1ccc2[nH]c3c(ncnc3c2c1)N4CCN(CC4)C(=O)c5occc5
Brc1ccc2[nH]c3c(ncnc3c2c1)N4CCc5ccccc5C4
Brc1ccc2[nH]cc(\C=C(/C#N)\c3ccccn3)c2c1
Brc1ccc2[nH]cc(\C=C\3/SC(=O)N(CC(=O)N4CCCC4)C3=O)c2c1
Brc1ccc2c(c1)c3cc(Br)ccc3n2CC4CO4
Brc1ccc2nc(cc(C(=O)N3CCN(Cc4ccc5OCOc5c4)CC3)c2c1)c6ccncc6
Brc1ccc2nc(cc(C(=O)NCCCn3ccnc3)c2c1)c4cccnc4
Brc1ccc2nc(cc(C(=O)Nc3ccccn3)c2c1)c4cccnc4
Brc1ccc2nc(cc(C(=O)Nc3cccnc3)c2c1)c4cccnc4
Brc1ccc2nc(sc2c1)N3CCC(CC3)C(=O)N4CCC5(CC4)OCCO5
Brc1ccc2ncnc(Nc3cccc4ccccc34)c2c1
Brc1cccc(CNc2nc3ccccc3n2CCN4CCCCC4)c1
Brc1cccc(Cn2c(nc3ccccc23)c4cncs4)c1
Brc1cccc(NC(=O)CNc2cccc(c2)S(=O)(=O)N3CCCC3)c1
Brc1cccc(NC(=O)CNc2cccc(c2)S(=O)(=O)N3CCOCC3)c1
Brc1cccc(NC(=O)CSc2nnc(CNC(=O)c3occc3)n2CC=C)c1
Brc1cccc(NC(=O)Cn2cnc(c2)S(=O)(=O)N3CCCC3)c1
Brc1cccc(NC(=O)c2cc[nH]n2)c1
Brc1cccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)c1
Brc1cccc(NC(=O)c2ccc3N4CCS(=O)(=O)N=C4Sc3c2)c1
Brc1cccc(NC(=S)N2CCn3cccc3C2c4cccnc4)c1
Brc1cccc(OCCN2N=Cc3ccccc3C2=O)c1
Brc1cccc(\C=C/2\Oc3ccccc3N(CC(=O)NCC4CCCO4)C2=O)c1
Brc1cccc(\C=C\2/SC(=S)N(CCCC(=O)NCCCN3CCOCC3)C2=O)c1
Brc1cccc(c1)C(=O)NCCOC23CC4CC(CC(C4)C2)C3
Brc1cccc(c1)C(=O)NN=Cc2cccnc2
Brc1cccc(c1)C(=O)NN\C=C\C(=O)c2cccc(Br)c2
Brc1cccc(c1)C(=O)N\C(=C/c2ccccc2)\C(=O)N3CCOCC3
Brc1cccc(c1)C(=O)Nc2nnc(s2)S(=O)(=O)N3CCCCC3
Brc1cccc(c1)C(=O)Nc2nnc(s2)S(=O)(=O)N3CCCCCC3
Brc1cccc(c1)C(=O)Nc2nnc(s2)S(=O)(=O)N3CCOCC3
Brc1cccc(c1)C(=O)OCC(=O)NCCNC(=O)COC(=O)c2cccc(Br)c2
Brc1cccc(c1)C(=O)c2cn(nc2C(=O)c3ccccc3)c4ccccc4
Brc1cccc(c1)C2=CC(=O)C[C@@H](C2)c3ccc4OCOc4c3
Brc1cccc(c1)C2=NOC(CC3(CCN(CC3)C(=O)c4ccccc4)C(=O)NCC5CCCCC5)C2
Brc1cccc(c1)C2=NO[C@H]3C[C@](C[C@@H]23)(c4ccccc4)S(=O)(=O)c5ccccc5
Brc1cccc(c1)C2C(=O)c3ccccc3C2=Nc4ccccc4
Brc1cccc(c1)C2N(Cc3occc3)C(=O)C4=C2C(=O)c5ccccc5O4
Brc1cccc(c1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)C6CCN(Cc7ccccc7)CC6
Brc1cccc(c1)N2C=Nc3ccccc3C2=O
